id,in_usa,race,arm_id,context_batch_id,commitment,ethnicity,captcha,sex,option_preference,discriminated,option_attention,garbage,option_attention_truth,consent,age,batch_id,prolific_id,phase
4243,True,race_white,11,1910,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,61.0,1910,60feba85ff3ff795bdde7cee,max
4244,True,race_white,7,1910,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,38.0,1911,5b0481d17ac6e4000107e12a,max
4268,True,race_white,7,1929,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,37.0,1932,5efa4ce3ee40e013daed3e9d,max
4284,True,race_other,7,1946,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,39.0,1948,606af90419f562e6af043de2,max
4285,True,race_white,7,1946,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,19.0,1949,6643be6757cf69dfa1c0e5fd,max
4290,True,,7,1953,yes,,purple,,0,True,0,False,0,True,,1954,60946de1a598e8ca41a3096d,max
4303,True,race_white,7,1963,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,48.0,1965,663116dab159ac1a619c9144,max
4304,True,race_white,7,1964,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,49.0,1966,65c10ce5b1b5c38bdeea0bbf,max
4306,True,race_white,7,1965,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,33.0,1968,6666fa55fb603c14e1a862f9,max
4714,True,race_white,5,2315,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,60.0,2315,5920b1f62b529b00013f3214,max
4719,True,race_white,7,2315,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,46.0,2320,6637b500183eaa4a62eee94a,max
4877,True,race_white,7,2452,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,51.0,2454,5b894987e79bf50001e1ff95,max
4878,True,race_asian,5,2453,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,35.0,2455,66441c9e616f79e9d27738d3,max
4888,True,race_asian,12,2457,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,44.0,2462,6633cdb6fdd0cfade9a83b06,max
4893,True,race_white,7,2463,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,40.0,2466,630b7edba049cf405f50aa89,max
4917,True,race_white,7,2481,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,27.0,2485,610329b3d3eafd7489113416,max
5094,True,race_other,5,2637,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,50.0,2637,6668daa546d958da3b4ccd5d,min
5096,True,"race_asian, race_black",2,2639,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,28.0,2639,664156baa6d54764ead4be7c,min
5097,True,race_white,16,2640,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,38.0,2640,5adbf270066c510001d407a6,min
5099,True,race_white,8,2640,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,44.0,2642,5a0a30d90fff620001a6c16d,min
5100,True,race_white,10,2640,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,30.0,2643,667aee2c66d17e05ac67ff4b,min
5101,True,race_black,16,2644,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,20.0,2644,6679c505398ec464adaf1990,min
5102,True,race_white,6,2643,yes,hisp_latin_spanish_no,purple,male,0,True,1,True,0,True,30.0,2645,6647d0b56e6dc07a1de0e63d,min
5103,True,race_white,9,2645,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,66.0,2645,654a44f14e8b1c1546d9b83b,min
5105,True,race_white,9,2647,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,28.0,2647,5ccb1fbf8da3dd0018c77354,min
5107,True,race_white,10,2647,yes,hisp_latin_spanish_no,purple,male,0,False,0,True,1,True,52.0,2649,660c22749c039d50ae8c0680,min
5109,True,race_white,14,2650,yes,hisp_latin_spanish_no,purple,female,0,True,1,True,0,True,35.0,2650,5e39ae3487243b1c74d14f9f,min
5110,True,race_black,5,2650,yes,hisp_latin_spanish_no,purple,female,1,True,0,True,1,True,27.0,2650,60ffd565096d719663031be7,min
5111,True,race_white,10,2650,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,23.0,2650,66282b7b7e1b1c53bdc7201e,min
5114,True,race_white,16,2652,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,27.0,2653,666f7347dc9f2e1de77b4e18,min
5117,True,race_white,5,2655,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,29.0,2656,6675ff15713f9cedfeec631f,min
5121,True,race_white,10,2659,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,20.0,2660,6643d97ef7bef1480ec1166b,min
5123,True,race_asian,2,2662,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,31.0,2662,6595b9fa477c6a68a501819d,min
5124,True,race_white,10,2663,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,29.0,2663,6671e8d43b2c0d6dfe15ecee,min
5126,True,race_white,8,2664,yes,hisp_latin_spanish_no,Purple,female,0,True,0,False,0,True,30.0,2665,651ca26b89cb9b7507f97adc,min
5127,True,race_aian,9,2666,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,22.0,2666,667ace03f2977933a5ef3ff5,min
5128,True,race_white,4,2667,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,23.0,2667,606f3c95cbb4f981c7a17a9c,min
5130,True,race_black,16,2668,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,43.0,2669,6630e8059f1938106eda8add,min
5132,True,race_white,7,2669,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,29.0,2671,63f7b8c25fc05973386fcdff,min
5133,True,race_white,6,2672,yes,hisp_latin_spanish_no,purple ,male,1,True,1,True,1,True,50.0,2672,5e6560b5b402952e900827c5,min
5135,True,race_white,6,2671,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,65.0,2673,63ff949bf1ef828defa7891a,min
5136,True,,4,2674,yes,,purple,,0,True,0,False,0,True,39.0,2674,6630d9ee0ec20757d2137554,min
5138,True,race_white,8,2674,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,52.0,2676,662faed30c83df2b687bede7,min
4200,True,race_white,7,1868,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,34.0,1869,650dae432bc6e0703c83230b,max
4201,True,race_white,7,1870,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,45.0,1870,653d16498239743665fabe02,max
4206,True,race_asian,7,1875,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,31.0,1875,665d1d1564479a8bee8d982e,max
4207,True,race_white,7,1875,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,39.0,1876,632c0075227e9b734c80424d,max
4208,True,race_white,7,1875,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,32.0,1877,664821456b1a84d987baed00,max
4212,True,race_white,7,1880,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,31.0,1881,66443cfb87d41e205d9aa837,max
4216,True,"race_aian, race_white",7,1881,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,39.0,1884,57656f6c2bfddf000125cce5,max
4224,True,race_white,3,1891,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,31.0,1892,666e2eb127fd060cb23157b6,max
4233,True,race_white,7,1895,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,22.0,1900,60f777b619ecf1d0a79644ca,max
4235,True,race_white,7,1898,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,30.0,1902,66771c55c52537f3ee41e51c,max
4236,True,race_asian,3,1902,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,43.0,1903,62a785aaf80843c6625599ca,max
4253,True,race_black,7,1918,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,41.0,1919,65d9190fac22aa7ebcee26b1,max
4258,True,race_white,1,1922,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,35.0,1923,63f91a308f737f367847d429,max
4260,True,race_white,7,1923,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,46.0,1925,5eb52896e034073a7b8aa981,max
4261,True,race_white,7,1923,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,62.0,1926,58cd449293499d00013488fe,max
4262,True,race_asian,5,1925,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,18.0,1927,666129e90e4ea1b1aa3258be,max
4267,True,race_asian,7,1929,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,24.0,1931,6632ce07d5c6c008e2224211,max
4270,True,race_white,7,1933,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,29.0,1934,666bae22fdd512cd9ed38f89,max
4271,True,race_white,7,1935,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,28.0,1935,65e5ed990ebe56ade7000c87,max
4272,True,race_white,7,1933,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,30.0,1936,663982b18614e273fa258010,max
4277,True,"race_black, race_white",11,1941,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,29.0,1941,66287a2c7bcd5702b737b9a1,max
4282,True,race_white,7,1945,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,64.0,1946,648729d9ccceeabf94fa2000,max
4283,True,race_white,7,1946,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,28.0,1947,60b1e0b0d3329704f19e6590,max
4287,True,race_white,7,1944,yes,hisp_latin_spanish_no,Purple,male,1,False,0,False,0,True,29.0,1951,665f1eea8b711b412836453c,max
4288,True,race_white,7,1951,yes,hisp_latin_spanish_no,Purple,female,1,False,0,False,0,True,48.0,1952,65134467bf5a46ba51112d6c,max
4293,True,race_white,7,1952,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,34.0,1957,60fddd1ef83cc16b0411a2ba,max
4296,True,race_white,5,1957,yes,hisp_latin_spanish_no,Purple,male,1,True,1,False,1,True,54.0,1959,6604586fdda08936b0140709,max
4297,True,race_white,7,1956,yes,hisp_latin_spanish_yes,Purple,female,0,False,1,False,1,True,26.0,1960,5cfe0c0b09897800014ff31b,max
4723,True,race_white,7,2318,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,25.0,2324,5f286e5b0e308218f22dc145,max
4724,True,race_white,7,2321,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,70.0,2325,6148c0a6e2353cbbac1cd506,max
4879,True,race_white,7,2455,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,33.0,2456,5a57a9bbac5624000153bc85,max
4880,True,race_white,3,2457,yes,hisp_latin_spanish_yes,purple,male,0,False,1,False,1,True,30.0,2457,6666fcae6d26138013a1bae0,max
4889,True,race_black,5,2458,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,37.0,2463,66639f08a4e81235c3d7a659,max
4895,True,race_black,5,2466,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,38.0,2467,66312361cf5d4099e1330532,max
4899,True,race_asian,5,2471,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,30.0,2471,6630f10a3f5ea2fb9b5afb71,max
4900,True,race_white,5,2471,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,28.0,2471,66043087e6f547531945bb3f,max
4908,True,race_white,7,2474,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,47.0,2479,65327a954fb10f7a6e444ae6,max
5098,True,race_white,4,2639,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,63.0,2641,64487cfd71449fe43eb6cbcd,min
5104,True,race_white,8,2645,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,36.0,2646,5f820deb48cf2a31b3c31f21,min
5106,True,race_white,14,2647,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,22.0,2648,66451961d46e28ec596d235f,min
5108,True,race_white,14,2647,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,21.0,2649,6110ac49fa97e0c2c87223a2,min
5112,True,"race_white, race_other",2,2651,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,58.0,2651,5bd893be30bfa90001efc6ce,min
5113,True,"race_asian, race_black, race_white",9,2652,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,30.0,2652,558cdd7efdf99b0f1cc5f4c1,min
5115,True,race_black,7,2652,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,20.0,2654,66773fdb657883f80fc00d13,min
5116,True,race_asian,11,2655,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,2655,5a80bf6e2a842c0001fc9064,min
5118,True,race_white,16,2655,yes,hisp_latin_spanish_no,Purple,female,0,True,0,False,0,True,28.0,2657,5c47f0c82381060001bf7500,min
5119,True,"race_asian, race_white",16,2658,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,36.0,2658,66462ac9cb0fe52dc9f27626,min
5120,True,race_white,10,2658,yes,hisp_latin_spanish_no,Purple,female,0,True,0,False,0,True,65.0,2659,66105f0c02d2f71b444aec32,min
5122,True,race_white,8,2661,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,48.0,2661,667a1b0206a8a118d8541001,min
5125,True,"race_aian, race_black",8,2662,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,42.0,2664,664b7b993c4184a474f4e83b,min
5129,True,race_white,14,2668,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,24.0,2668,5d7c11d952adc9001aff10f9,min
5131,True,race_white,5,2669,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,26.0,2670,60fde5019e79712412b86751,min
5134,True,race_other,14,2672,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,28.0,2672,6641456e9a13afd1208cb846,min
5137,True,race_white,16,2674,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,48.0,2675,6643dd4d5a3f07c8fb97c4d4,min
5139,True,race_asian,16,2677,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,26.0,2677,62c4cde91d8422196bc3665c,min
4232,True,race_asian,7,1897,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,19.0,1899,65dd20fc1eb656fe97f92e73,max
4247,True,race_white,6,1912,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,34.0,1914,615489194d6066601ea474b6,max
4249,True,race_black,7,1911,yes,hisp_latin_spanish_no,purple,female,0,True,1,True,0,True,48.0,1916,5c1ae3a0b39cf30001b5b03a,max
4250,True,race_asian,7,1914,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,36.0,1916,555985d9fdf99b49b4b2ee12,max
4252,True,race_white,7,1917,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,42.0,1918,5f300bc5ad7a2d42181effbc,max
4263,True,race_white,3,1926,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,19.0,1928,6679bd5f5045e17dc75556eb,max
4264,True,race_asian,5,1926,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,41.0,1929,6532ba4ec42b714b73eb38bb,max
4266,True,race_white,7,1926,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,51.0,1930,5e2f4ab6fb987e078bf5f68e,max
4269,True,race_white,7,1933,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,18.0,1933,6671eb2a0265e311d7705329,max
4280,True,race_white,7,1942,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,47.0,1944,659f35424bd33c459b6c0d6a,max
4286,True,race_asian,11,1942,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,28.0,1950,65774e46dc6060422bf2a2b5,max
4291,True,race_asian,7,1952,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,33.0,1955,663bd85bc286883135b90fde,max
4292,True,race_white,7,1953,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,25.0,1956,65ec97e1a87a76dad829ef7f,max
4301,True,"race_asian, race_white",3,1962,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,41.0,1963,66293ef1e70d30d1979eca41,max
4309,True,"race_white, race_other",7,1965,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,30.0,1971,660d7e56273b74200953a17b,max
4313,True,race_white,11,1974,yes,hisp_latin_spanish_no,purple,female,1,False,2,True,0,True,38.0,1974,5e28556d0a328c022e11f058,max
4322,True,race_white,7,1979,yes,hisp_latin_spanish_no,PURPLE,female,1,True,1,False,1,True,59.0,1982,638f8a0121203e0ddbf80e02,max
4328,True,race_other,7,1986,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,39.0,1988,663bea630d3b45b260478da3,max
4329,True,race_white,11,1984,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,41.0,1989,6679c0ddb5cd1f06252822f4,max
4332,True,race_white,5,1986,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,59.0,1992,6234b670fac1a65a6f832f32,max
4333,True,race_white,7,1987,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,23.0,1993,664d007ffa79b991ebfea9db,max
4343,True,race_white,3,2001,yes,hisp_latin_spanish_no,purple ,male,1,True,1,True,1,True,25.0,2002,6060ddd26de46b745d90990c,max
4345,True,race_white,7,2001,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,66.0,2003,65241fe1a3f22ed57907579e,max
4365,True,race_white,7,2018,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,37.0,2020,5cd99e9a9da2970001a039b5,max
4366,True,race_white,7,2020,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,35.0,2021,664e2237ad3834007fb03adb,max
4725,True,race_white,7,2325,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,24.0,2326,663a6db2492fe61e51a33c8e,max
4882,True,race_white,7,2456,yes,hisp_latin_spanish_no,Purple,male,1,True,1,False,1,True,36.0,2458,5db8f2557702f0000a1ef1c0,max
4883,True,race_black,7,2452,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,31.0,2458,664363df4ccf6a960e83d4d2,max
4902,True,race_white,3,2471,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,23.0,2473,66590a760980b63fc8fdd599,max
4903,True,race_black,7,2469,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,43.0,2474,66374379692d236c2a1eebc7,max
4914,True,race_other,7,2481,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,32.0,2483,663e7500449ebc055cb545ca,max
4915,True,race_white,7,2481,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,55.0,2484,654129680a8917e0f46a89aa,max
4916,True,race_black,7,2481,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,38.0,2485,5bfc3bf2f553fa0001fee8f4,max
5140,True,"race_aian, race_white",7,2677,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,26.0,2678,666f7d16a67b80f5bd4c45a5,min
5141,True,race_black,8,2677,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,29.0,2679,5924bfc3121ca6000184bb22,min
5142,True,race_asian,16,2680,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,21.0,2680,5e9e207c1af35c1edbf976ca,min
5144,True,race_black,16,2680,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,62.0,2682,664a2f75a6831bc241e34f59,min
5146,True,race_white,16,2679,yes,hisp_latin_spanish_no,purple,female,0,True,2,True,0,True,48.0,2684,6658b262b17a37bec2228302,min
5149,True,race_other,4,2671,yes,hisp_latin_spanish_yes,purple,male,0,False,0,True,1,True,29.0,2686,5d30cabd5124970019cb706c,min
5150,True,race_white,7,2685,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,54.0,2686,667af692401b547f8408c6ee,min
5152,True,race_white,10,2687,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,57.0,2688,5f285dc5b09b3715fa20a14c,min
5154,True,race_white,14,2687,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,42.0,2690,65f4b5d1a054a5cc2f5140b2,min
5155,True,race_black,16,2691,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,22.0,2691,6673082995507d7fa7832dfc,min
5156,True,race_white,14,2691,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,51.0,2692,6234a8a7dca8124a2b88859b,min
5158,True,race_black,8,2694,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,34.0,2694,656083eb366411e4a862f58c,min
5159,True,race_white,4,2695,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,31.0,2695,5ccb9a7eac174f001808e30e,min
5160,True,race_white,14,2696,yes,hisp_latin_spanish_no,purple,female,1,False,1,True,0,True,36.0,2696,606ca69aaab08c005f42092c,min
5161,True,race_white,10,2696,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,22.0,2696,65d6a09286a0c99e632a46dd,min
5163,True,race_white,14,2696,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,34.0,2698,664ea070a8c75e4538d4209b,min
5164,True,race_white,8,2696,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,65.0,2699,65e22b2cb3efd22e847d0bf0,min
5167,True,race_white,14,2702,yes,hisp_latin_spanish_no,purple,male,0,False,0,True,1,True,37.0,2702,5d0dca2cecd8f60017eaddb3,min
5170,True,race_white,16,2702,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,54.0,2704,6383c45c33cfe57f57d049a9,min
5172,True,race_white,5,2702,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,41.0,2706,59db7128e776fd00015ec895,min
5174,True,race_white,4,2707,yes,hisp_latin_spanish_no,purple,female,1,False,1,True,0,True,48.0,2708,660ea96849b96ac7f24c6878,min
5175,True,race_other,8,2708,yes,hisp_latin_spanish_yes,purple,female,0,False,1,False,1,True,33.0,2708,661b0064eee23101ae42110f,min
4248,True,"race_aian, race_black, race_white",1,1910,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,53.0,1915,660e0df1ff557257b8c26d09,max
4254,True,race_white,7,1920,yes,hisp_latin_spanish_no,Purple,female,0,True,0,False,0,True,36.0,1920,664dfa7dc9b2a0473cacdd81,max
4255,True,race_white,7,1920,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,30.0,1921,6679a06c46ba4ba446ab9672,max
4257,True,race_black,7,1920,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,43.0,1922,5e7bf5421c5c21000cc7b6e3,max
4259,True,race_white,5,1920,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,34.0,1924,663e3c3e7e1b18543cfd78d6,max
