id,batch_id,batch_type,PreScreen_Q1,Commitment_Q1,Commitment_Q2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Manipulation_Q1,Manipulation_Q2,Manipulation_Q2_TEXT,QD2,QD2_1_TEXT,QD3_1,QD3_2,QD3_3,QD3_4,QD3_5,QD3_6,QD3_7,QD4,QD5,rnum,pi1,pi2,pi3,pi4,pi5,pi6,pi7,rnum_age,age1,age2,first_name1,first_name2,pol_exp1,pol_exp2,career1,career2
1959,100,Validation,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 2,,,Age,45,,,,,White,,,No,Female,0.409920970771909,0,0,0,0,0.5,1,1,0.05997273047919681,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1960,100,Validation,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,,,Age,29,,Asian,,,,,,No,Female,0.9850024962762842,0,0,0,0,0.5,1,1,0.14892693868580437,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1961,3,Iterative Batch Phase: Max,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 2,,,Age,41,,,,,White,,,Yes,Male,0.3369349349143298,0.028,0.073,0.078,0.094,0.813,0.925,0.94,0.18538033966565975,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1962,1,Iterative Batch Phase: Max,Yes,"Yes, I will",purple,,,,,,,Candidate 2,,Candidate 1,,,Age,35,,,,,White,,,No,Female,0.7584805553216675,0.071,0.241,0.264,0.277,0.579,0.741,0.768,0.6007205735893735,62,49,Brendan Schmitt,Jay O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
1963,100,Validation,Yes,"Yes, I will",purple,,,,,,,Candidate 2,,Candidate 2,,,Age,49,,,,,White,,,No,Male,0.10757221679845178,0,0,0,0,0.5,1,1,0.3410081810646244,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1964,2,Iterative Batch Phase: Max,Yes,"Yes, I will",purple,,,Candidate 2,,,,,,Candidate 1,,,Age,28,,,,,White,,,No,Female,0.8199297419795603,0.023,0.176,0.186,0.199,0.845,0.94,0.955,0.6838777944640904,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1965,20,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 2,,,Age,59,,,,,White,,,No,Female,0.2911962571766219,0.055,0.069,0.098,0.309,0.421,0.967,0.987,0.39970283173017734,49,62,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
1966,18,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 1,,,Age,33,,,,,White,,,No,Male,0.641426085876633,0.038,0.058,0.088,0.329,0.43,0.94,0.973,0.6766438879251117,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1967,12,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,,,Age,39,,Asian,,,,,,No,Male,0.5588437834658762,0.032,0.088,0.152,0.467,0.637,0.942,0.979,0.02467986615949307,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1968,100,Validation,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,,,Age,40,,,,,White,,,No,Male,0.48963850305640105,0,0,0,0,0.5,1,1,0.4001250286586874,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1969,100,Validation,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 1,,,Age,31,,,,,White,,,No,Male,0.868614802572088,0,0,0,0,0.5,1,1,0.78890329408201,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1970,1,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 2,,,Age,53,,,Black or African American,,,,,No,Male,0.17848106873651992,0.111,0.146,0.346,0.738,0.748,0.781,0.982,0.382389506879819,49,62,Tanisha Rivers,Keisha Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1971,100,Validation,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,,,Age,28,,,,,White,,,No,Male,0.2116813229424137,0,0,0,0,0.5,1,1,0.09799414107063648,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1972,11,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,,,Age,36,,,Black or African American,,,,,No,Male,0.20789562473257436,0.023,0.084,0.135,0.522,0.636,0.947,0.981,0.5572545352758035,62,49,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
1973,15,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 2,,,Age,57,,,,,White,,,No,Male,0.640023884279659,0.042,0.09,0.157,0.552,0.683,0.896,0.924,0.08507788532531771,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1974,19,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 1,,,Age,54,,,Black or African American,,,,,No,Female,0.9702794754342828,0.04,0.053,0.083,0.255,0.36,0.959,0.975,0.7515340647081691,62,49,Brendan Schmitt,Jay O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
1975,100,Validation,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,,,Age,38,,,,,White,,,No,Male,0.1821752596139385,0,0,0,0,0.5,1,1,0.27099738183221717,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1976,7,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,,,Age,36,,Asian,,,,,,No,Female,0.3602936063800691,0.022,0.112,0.218,0.572,0.637,0.878,0.963,0.3882252118522826,49,62,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
1977,100,Validation,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,,,Prefer not to disclose,,,Asian,,,,,,No,Female,0.34895679875019864,0,0,0,0,0.5,1,1,0.9120705234613434,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1978,15,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 1,,,Age,37,,,,,White,,,No,Female,0.06860716223451475,0.042,0.09,0.157,0.552,0.683,0.896,0.924,0.7359022802524041,62,49,Laurie Schmitt,Allison O'Connell,No experience,No experience,Restaurant owner,Small business owner
1979,6,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,,,Age,29,,,,,White,,,No,Male,0.4246364418474576,0.045,0.123,0.288,0.392,0.474,0.891,0.965,0.3698271567397349,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1980,0,Warmup,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 2,,,Age,22,,,,,White,,,Yes,Female,0.3531475149451633,0.125,0.25,0.375,0.5,0.625,0.75,0.875,0.30338366825678004,49,62,Tanisha Rivers,Keisha Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1981,100,Validation,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 2,,,Age,30,,,,,White,,,No,Male,0.3124839617666984,0,0,0,0,0.5,1,1,0.13727864207170873,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1982,16,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 2,,,Age,30,,,Black or African American,,White,,,No,Male,0.7577769781364541,0.026,0.065,0.107,0.41,0.494,0.91,0.949,0.46379575842614185,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1983,4,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,,,Age,27,,,Black or African American,,,,,No,Male,0.24480457260385263,0.041,0.355,0.476,0.525,0.579,0.78,0.896,0.12320034488178798,49,62,Laurie Schmitt,Allison O'Connell,No experience,No experience,Restaurant owner,Small business owner
1984,100,Validation,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,,,Age,23,,Asian,,,,,,No,Prefer not to disclose,0.21367001771313837,0,0,0,0,0.5,1,1,0.09669793632270254,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1985,0,Warmup,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 1,,,Age,26,,,,,White,,,No,Male,0.0933933295526992,0.125,0.25,0.375,0.5,0.625,0.75,0.875,0.9959644426116636,62,49,Laurie Schmitt,Allison O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
1986,100,Validation,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 1,,,Age,56,,,,,White,,,No,Female,0.7637881617443143,0,0,0,0,0.5,1,1,0.7907278693259526,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1987,0,Warmup,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 2,,,Age,38,,,,,White,,,No,Female,0.7600096151605271,0.125,0.25,0.375,0.5,0.625,0.75,0.875,0.22243228746169064,49,62,Brendan Schmitt,Jay O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
1988,0,Warmup,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 2,,,Age,46,,Asian,,,,,,No,Male,0.8729527820537223,0.125,0.25,0.375,0.5,0.625,0.75,0.875,0.3942366003511093,49,62,Brendan Schmitt,Jay O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
1989,100,Validation,Yes,"Yes, I will",Purple,,Candidate 2,,,,,,,Candidate 1,,,Age,39,,,,,White,,,No,Female,0.48889233742116306,0,0,0,0,0.5,1,1,0.5502439161181086,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1990,100,Validation,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 2,,,Age,24,,,Black or African American,,White,,,No,Female,0.180441015209174,0,0,0,0,0.5,1,1,0.02463293588362469,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1991,8,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 2,,,Age,47,,Asian,,,,,,No,Male,0.3842729233168701,0.017,0.073,0.193,0.444,0.498,0.869,0.968,0.46392115751838336,49,62,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
1992,100,Validation,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 1,,,Age,19,,,Black or African American,,White,,,No,Female,0.00401776353922154,0,0,0,0,0.5,1,1,0.6211883969654302,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1993,100,Validation,Yes,"Yes, I will",purple,,,Candidate 2,,,,,,Candidate 1,,,Age,35,,,,,White,,,No,Male,0.26300635474338346,0,0,0,0,0.5,1,1,0.7867678165870644,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1994,100,Validation,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 1,,,Age,30,,,,,White,,,No,Female,0.07172560833201874,0,0,0,0,0.5,1,1,0.5335443232985084,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1995,12,Iterative Batch Phase: Min,Yes,"Yes, I will",Purple,,,,,Candidate 1,,,,Candidate 2,,,Age,27,,,,,White,,,No,Female,0.7161763891848215,0.032,0.088,0.152,0.467,0.637,0.942,0.979,0.39904766143277465,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1996,4,Iterative Batch Phase: Max,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,,,Age,34,,,,,,Other,,No,Female,0.287183584479425,0.035,0.102,0.108,0.12,0.856,0.901,0.916,0.08480461316295075,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1997,16,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 1,,,Age,35,,,Black or African American,,,,,No,Male,0.00454656011530816,0.026,0.065,0.107,0.41,0.494,0.91,0.949,0.5804125882173917,62,49,Laurie Schmitt,Allison O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
1998,100,Validation,Yes,"Yes, I will",purple,,,Candidate 2,,,,,,Candidate 1,,,Age,42,,,,,White,,,No,Male,0.6398561987187379,0,0,0,0,0.5,1,1,0.7178828638787108,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1999,100,Validation,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 1,,,Prefer not to disclose,,,,,,,,Prefer not to disclose,No,Prefer not to disclose,0.6106083336310946,0,0,0,0,0.5,1,1,0.60482121575736,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
2000,8,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,,,Age,39,,,Black or African American,,,,,No,Male,0.24306256981637855,0.017,0.073,0.193,0.444,0.498,0.869,0.968,0.3783197659948654,49,62,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
2001,100,Validation,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,,,Age,25,,,,,White,,,Yes,Male,0.8843120760015007,0,0,0,0,0.5,1,1,0.12738277626395755,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
2002,3,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,Candidate 2,,,,,,Candidate 2,,,Age,49,,,,,White,,,No,Female,0.6724007757549176,0.042,0.143,0.369,0.416,0.607,0.833,0.914,0.3250405442260766,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
2003,3,Iterative Batch Phase: Max,Yes,"Yes, I will",Purple,,,,,,,,Candidate 2,Candidate 2,,,Age,29,,,,,White,,,No,Female,0.14653404083720736,0.028,0.073,0.078,0.094,0.813,0.925,0.94,0.00913759670433066,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
2004,100,Validation,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 2,,,Age,62,,,,,White,,,No,Female,0.3126397596934437,0,0,0,0,0.5,1,1,0.3162088064281756,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
2005,15,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 2,,,Age,43,,,,,White,,,No,Female,0.27871249645918433,0.042,0.09,0.157,0.552,0.683,0.896,0.924,0.3633541100107493,49,62,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
2006,13,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 2,,,Age,35,,,,,White,,,No,Male,0.2102001337823924,0.046,0.108,0.144,0.455,0.677,0.952,0.978,0.34624914460495326,49,62,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
2007,4,Iterative Batch Phase: Max,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,,,Age,39,,,Black or African American,,,,,Yes,Male,0.10366500031754024,0.035,0.102,0.108,0.12,0.856,0.901,0.916,0.09802844470786592,49,62,Tanisha Rivers,Keisha Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
2008,100,Validation,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 1,,,Age,67,,,,,White,,,No,Male,0.12116014448021542,0,0,0,0,0.5,1,1,0.8333151207383058,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
2009,100,Validation,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 2,,,Age,24,American Indian or Alaska Native,,,,White,,,No,Male,0.8121884550927646,0,0,0,0,0.5,1,1,0.3847791495231863,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
2010,20,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 2,,,Age,50,,Asian,,,,,,No,Male,0.1440440595951034,0.055,0.069,0.098,0.309,0.421,0.967,0.987,0.4573146962694159,49,62,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
2011,2,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,,,Age,47,,Asian,,,White,,,No,Male,0.1267114691731314,0.355,0.471,0.612,0.642,0.708,0.821,0.949,0.3308215752082927,49,62,Laurie Schmitt,Allison O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
2012,13,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 1,,,Age,34,,,,,White,,,No,Male,0.611601173787285,0.046,0.108,0.144,0.455,0.677,0.952,0.978,0.7949825981154531,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
2013,3,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 1,,,Age,36,,,,,White,,,No,Female,0.3917697133477241,0.042,0.143,0.369,0.416,0.607,0.833,0.914,0.7310935684319337,62,49,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
2014,100,Validation,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 1,,,Age,32,,Asian,,,,,,No,Female,0.158723549954296,0,0,0,0,0.5,1,1,0.968655466560427,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
2015,12,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,,,Age,47,,,,,White,,,No,Female,0.15135973066821687,0.032,0.088,0.152,0.467,0.637,0.942,0.979,0.4406436086726942,49,62,Tanisha Rivers,Keisha Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
2016,7,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,,,Age,53,,,,,White,,,No,Female,0.8173398845403781,0.022,0.112,0.218,0.572,0.637,0.878,0.963,0.274481918261033,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
2017,1,Iterative Batch Phase: Max,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 2,,,Age,62,,,,,White,,,No,Male,0.6195767837622149,0.071,0.241,0.264,0.277,0.579,0.741,0.768,0.07291123715064285,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
2018,100,Validation,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,,,Age,24,,,,,White,,,No,Female,0.894228831607436,0,0,0,0,0.5,1,1,0.6287195886552147,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
2019,4,Iterative Batch Phase: Max,Yes,"Yes, I will",Purple,Candidate 1,,,,,,,,Candidate 1,,,Age,23,,,,,White,,,No,Female,0.860258287950479,0.035,0.102,0.108,0.12,0.856,0.901,0.916,0.8890202354847035,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
2020,100,Validation,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 1,,,Age,36,,,,,White,,,No,Female,0.00912635587368308,0,0,0,0,0.5,1,1,0.9654764188373174,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
2021,100,Validation,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 1,,,Age,28,,,Black or African American,,White,,,Yes,Female,0.08769942985095536,0,0,0,0,0.5,1,1,0.8570788167084286,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
2022,100,Validation,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,,,Age,47,,,,,White,,,No,Female,0.21714798575666452,0,0,0,0,0.5,1,1,0.0317147274109802,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
2023,5,Iterative Batch Phase: Min,Yes,"Yes, I will",Purple,,Candidate 2,,,,,,,Candidate 1,,,Age,28,,,,,White,Other,,Yes,Male,0.2881729470771209,0.045,0.165,0.303,0.386,0.501,0.876,0.953,0.6737312531736054,62,49,Tanisha Rivers,Keisha Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
2024,2,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 2,,,Age,70,,,,,White,,,No,Female,0.04836527445548336,0.355,0.471,0.612,0.642,0.708,0.821,0.949,0.1890579476461415,49,62,Laurie Schmitt,Allison O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
2025,5,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,,,Age,51,,,,,White,,,No,Male,0.34313255859146186,0.045,0.165,0.303,0.386,0.501,0.876,0.953,0.4264341626377856,49,62,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
2026,9,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,,,Age,27,,,,,White,,,No,Male,0.11735827571650928,0.027,0.093,0.243,0.484,0.547,0.783,0.968,0.4524239265481997,49,62,Tanisha Rivers,Keisha Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
